"canonicalname","guild","citationSource","simplified_disease_1","simplified_disease_2","accepted_name","kingdom","names_to_use"
"Septobasidium_pedicellatum Septobasidium_schweinitzii","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001 AND Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium pedicellatum","Fungi","Septobasidium_pedicellatum"
"Septobasidium_perforatum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium perforatum","Fungi","Septobasidium_perforatum"
"Septobasidium_petchii","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium petchii","Fungi","Septobasidium_petchii"
"Septobasidium_philippinense","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium philippinense","Fungi","Septobasidium_philippinense"
"Septobasidium_phyllophilum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium phyllophilum","Fungi","Septobasidium_phyllophilum"
"Septobasidium_pilosum","Insect_Pathogen Saprotroph","The_American_Phytopathological_Society_Common_Names_of_Plant_Diseases_((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))",NA,NA,"Septobasidium pilosum","Fungi","Septobasidium_pilosum"
"Septobasidium_pinicola","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium pinicola","Fungi","Septobasidium_pinicola"
"Septobasidium_piperis","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium piperis","Fungi","Septobasidium_piperis"
"Septobasidium_pittospori","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium pittospori","Fungi","Septobasidium_pittospori"
"Septobasidium_planum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium planum","Fungi","Septobasidium_planum"
"Septobasidium_polygoni","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium polygoni","Fungi","Septobasidium_polygoni"
"Septobasidium_proliferum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium proliferum","Fungi","Septobasidium_proliferum"
"Septobasidium_prosopidicola","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium prosopidicola","Fungi","Septobasidium_prosopidicola"
"Septobasidium_protractum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium protractum","Fungi","Septobasidium_protractum"
"Septobasidium_pruni","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium pruni","Fungi","Septobasidium_pruni"
"Septobasidium_prunophilum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium prunophilum","Fungi","Septobasidium_prunophilum"
"Septobasidium_pseudopedicellatum","Insect_Pathogen","The_American_Phytopathological_Society_Common_Names_of_Plant_Diseases_((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))",NA,NA,"Septobasidium pseudopedicellatum","Fungi","Septobasidium_pseudopedicellatum"
"Septobasidium_pteruloides Septobasidium_rameale","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001 AND Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium pteruloides","Fungi","Septobasidium_pteruloides"
"Septobasidium_punctatum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium punctatum","Fungi","Septobasidium_punctatum"
"Septobasidium_purpureum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium purpureum","Fungi","Septobasidium_purpureum"
"Septobasidium_aligerum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium rameale","Fungi","Septobasidium_rameale"
"Septobasidium_ramorum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium ramorum","Fungi","Septobasidium_ramorum"
"Septobasidium_reevesiae","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium reevesiae","Fungi","Septobasidium_reevesiae"
"Septobasidium_reinkingii","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium reinkingii","Fungi","Septobasidium_reinkingii"
"Septobasidium_reticulatum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium reticulatum","Fungi","Septobasidium_reticulatum"
"Septobasidium_retiforme","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium retiforme","Fungi","Septobasidium_retiforme"
"Hymenochaete_rhabarbarina Septobasidium_frustulosum Septobasidium_radiosum Septobasidium_rhabarbarinum","Insect_Pathogen Wood_Saprotroph","Sánchez-García,_M_et_al._2020._Proc_Natl_Acad_Sci_U_S_A_117(51):_32528-32534 AND Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001 AND Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001 AND Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium rhabarbarinum","Fungi","Septobasidium_rhabarbarinum"
"Septobasidium_rickii","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium rickii","Fungi","Septobasidium_rickii"
"Septobasidium_rimulosum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium rimulosum","Fungi","Septobasidium_rimulosum"
"Septobasidium_robustum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium robustum","Fungi","Septobasidium_robustum"
"Septobasidium_rubiginosum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium","Fungi","Septobasidium_rubiginosum"
"Septobasidium_rugulosum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium rugulosum","Fungi","Septobasidium_rugulosum"
"Septobasidium_sabal","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium sabal","Fungi","Septobasidium_sabal"
"Septobasidium_sabal-minor","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium sabal-minor","Fungi","Septobasidium_sabal-minor"
"Septobasidium_saccardoanum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium saccardoanum","Fungi","Septobasidium_saccardoanum"
"Septobasidium_saurauiae","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium saurauiae","Fungi","Septobasidium_saurauiae"
"Septobasidium_scabiosum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium scabiosum","Fungi","Septobasidium_scabiosum"
"Septobasidium_schizostachyi","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium schizostachyi","Fungi","Septobasidium_schizostachyi"
"Septobasidium_sclerotioides","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium sclerotioides","Fungi","Septobasidium_sclerotioides"
"Septobasidium_scopiforme","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium scopiforme","Fungi","Septobasidium_scopiforme"
"Septobasidium_separans","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium separans","Fungi","Septobasidium_separans"
"Septobasidium_papyraceum Septobasidium_septobasidioides","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001 AND Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium septobasidioides","Fungi","Septobasidium_septobasidioides"
"Septobasidium_sichuanense","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium sichuanense","Fungi","Septobasidium_sichuanense"
"Septobasidium_simmondsii","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium simmondsii","Fungi","Septobasidium_simmondsii"
"Septobasidium_sinense","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium sinense","Fungi","Septobasidium_sinense"
"Septobasidium_sinuosum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium sinuosum","Fungi","Septobasidium_sinuosum"
"Septobasidium_siparium","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium siparium","Fungi","Septobasidium_siparium"
"Septobasidium_soleare","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium soleare","Fungi","Septobasidium_soleare"
"Septobasidium_spiniferum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium spiniferum","Fungi","Septobasidium_spiniferum"
"Septobasidium_spongium","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium spongium","Fungi","Septobasidium_spongium"
"Septobasidium_stereoides","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium stereoides","Fungi","Septobasidium_stereoides"
"Septobasidium_stevensonii","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium stevensonii","Fungi","Septobasidium_stevensonii"
"Septobasidium_stratiferum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium stratiferum","Fungi","Septobasidium_stratiferum"
"Septobasidium_stratosum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium stratosum","Fungi","Septobasidium_stratosum"
"Septobasidium_subcarbonaceum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium subcarbonaceum","Fungi","Septobasidium_subcarbonaceum"
"Septobasidium_sublilacinum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium sublilacinum","Fungi","Septobasidium_sublilacinum"
"Septobasidium_subolivaceum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium subolivaceum","Fungi","Septobasidium_subolivaceum"
"Septobasidium_suffultum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium suffultum","Fungi","Septobasidium_suffultum"
"Septobasidium_sulphurellum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium sulphurellum","Fungi","Septobasidium_sulphurellum"
"Septobasidium_sydowii","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium sydowii","Fungi","Septobasidium_sydowii"
"Septobasidium_symploci","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium symploci","Fungi","Septobasidium_symploci"
"Septobasidium_tabacinum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium tabacinum","Fungi","Septobasidium_tabacinum"
"Septobasidium_tambaense","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium tambaense","Fungi","Septobasidium_tambaense"
"Septobasidium_tanakae","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium tanakae","Fungi","Septobasidium_tanakae"
"Septobasidium_taxodii","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium taxodii","Fungi","Septobasidium_taxodii"
"Septobasidium_tenue","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium tenue","Fungi","Septobasidium_tenue"
"Septobasidium_theae","Animal_Pathogen Insect_Pathogen","The_American_Phytopathological_Society_Common_Names_of_Plant_Diseases_((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))",NA,NA,"Septobasidium theae","Fungi","Septobasidium_theae"
"Septobasidium_thwaitesii","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium thwaitesii","Fungi","Septobasidium_thwaitesii"
"Septobasidium_tigrinum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium tigrinum","Fungi","Septobasidium_tigrinum"
"Septobasidium_tjibodense","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium tjibodense","Fungi","Septobasidium_tjibodense"
"Septobasidium_tomentosum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium tomentosum","Fungi","Septobasidium_tomentosum"
"Septobasidium_triviale","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium triviale","Fungi","Septobasidium_triviale"
"Septobasidium_tropicale","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium tropicale","Fungi","Septobasidium_tropicale"
"Septobasidium_tuberculatum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium tuberculatum","Fungi","Septobasidium_tuberculatum"
"Septobasidium_ugandae","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium ugandae","Fungi","Septobasidium_ugandae"
"Septobasidium_ussanguense","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium ussanguense","Fungi","Septobasidium_ussanguense"
"Septobasidium_velutinum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium velutinum","Fungi","Septobasidium_velutinum"
"Septobasidium_verrucosum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium verrucosum","Fungi","Septobasidium_verrucosum"
"Septobasidium_westonii","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium westonii","Fungi","Septobasidium_westonii"
"Septobasidium_wilsonianum","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium wilsonianum","Fungi","Septobasidium_wilsonianum"
"Septobasidium_yunnanense","Insect_Pathogen","Araujo&Hughes_2016_https://doi.org/10.1016/bs.adgen.2016.01.001",NA,NA,"Septobasidium yunnanense","Fungi","Septobasidium_yunnanense"
"Septocylindrium_angelicae","Plant_Pathogen","USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm","leaf_spot","leaf_spot","Septocylindrium angelicae","Fungi","Septocylindrium_angelicae"
"Septocylindrium_pruni","Plant_Pathogen","USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm","frosty_mildew_leaf_spot","frosty_mildew_leaf_spot","Septocylindrium pruni","Fungi","Septocylindrium_pruni"
"Septocylindrium_stoloniferum","Plant_Pathogen","USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm","leaf_spot","leaf_spot","Septocylindrium","Fungi","Septocylindrium_stoloniferum"
"Septocyta_martiniae","Plant_Pathogen","USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm","leaf_spot","leaf_spot","Septocyta martiniae","Fungi","Septocyta_martiniae"
"Ascochyta_ruborum Rhabdospora_ramealis Rhabdospora_ruborum Septocyta_ruborum Septoria_ruborum","Plant_Pathogen","USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm AND The_American_Phytopathological_Society_Common_Names_of_Plant_Diseases_((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)) AND USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm AND The_American_Phytopathological_Society_Common_Names_of_Plant_Diseases_((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)) AND USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm AND USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm","NA purple_blotch_stem_spot","blotch__stem_spot blotch_stem_spot NA","Septocyta ruborum","Fungi","Septocyta_ruborum"
"Septogloeum_potentillae","Plant_Pathogen","The_American_Phytopathological_Society_Common_Names_of_Plant_Diseases_((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))",NA,NA,"Septogloeum","Fungi","Septogloeum_potentillae"
"Septogloeum_sojae","Plant_Pathogen","USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm","leaf_discoloration_leaf_drop_pod_rot_sleeping_blight","blight_leaf_discoloration_leaf_drop_rot","Septogloeum sojae","Fungi","Septogloeum_sojae"
"Septoglomus_africanum","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus africanum","Fungi","Septoglomus_africanum"
"Septoglomus_altomontanum","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus altomontanum","Fungi","Septoglomus_altomontanum"
"Glomus_deserticola Septoglomus_deserticola","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep AND Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus deserticola","Fungi","Septoglomus_deserticola"
"Septoglomus_furcatum","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus furcatum","Fungi","Septoglomus_furcatum"
"Septoglomus_fuscum","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus fuscum","Fungi","Septoglomus_fuscum"
"Septoglomus_jasnowskae","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus jasnowskae","Fungi","Septoglomus_jasnowskae"
"Septoglomus_nakheelum","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus nakheelorum","Fungi","Septoglomus_nakheelorum"
"Septoglomus_titan","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus titan","Fungi","Septoglomus_titan"
"Septoglomus_turnauae","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus turnauae","Fungi","Septoglomus_turnauae"
"Septoglomus_viscosum","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus viscosum","Fungi","Septoglomus_viscosum"
"Septoglomus_xanthium","Arbuscular_Mycorrhizal","Bala_Chaudhary_&_Carlos_Aguilar_et_al_In_prep",NA,NA,"Septoglomus xanthium","Fungi","Septoglomus_xanthium"
"Septonema_secedens","Saprotroph","USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm","saprobe","saprobe","Septonema secedens","Fungi","Septonema_secedens"
"Septoria_abeliae","Plant_Pathogen","USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm","leaf_spot","leaf_spot","Septoria abeliae","Fungi","Septoria_abeliae"
"Septoria_aciculosa","Plant_Pathogen","The_American_Phytopathological_Society_Common_Names_of_Plant_Diseases_((http://www.apsnet.org/publications/commonnames/Pages/default.aspx)) AND USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm","leaf_spot","leaf_spot","Septoria aciculosa","Fungi","Septoria_aciculosa"
"Septoria_adanensis","Plant_Pathogen","USDA_Plant_Fungus_database_https://nt.ars-grin.gov/fungaldatabases/fungushost/fungushost.cfm","leaf_spot","leaf_spot","Septoria adanensis","Fungi","Septoria_adanensis"
