"accepted_name","guild","guild_count","tax_level","phylum","class","order","family"
"Comminutispora","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Comminutisporales","Comminutisporaceae"
"Comoclathris","Plant_Pathogen Saprotroph",2,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Diademaceae"
"Completoria","Insect_Pathogen",1,"B_genus","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Completoriaceae"
"Conchomyces","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Incertae sedis"
"Conferticium","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Russulales","Stereaceae"
"Coniambigua","Lichen_Parasite",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Coniarthonia","Lichenized",1,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae"
"Conicomyces","Saprotroph",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Conidiobolus","Animal_Pathogen Insect_Pathogen Saprotroph",3,"B_genus","Entomophthoromycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae"
"Conidiocarpus","Saprotroph",1,"B_genus","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae"
"Conidiosporomyces","Biotrophic_plant_pathogen",2,"B_genus","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae"
"Coniella","Endophyte Necrotrophic_plant_pathogen Plant_Pathogen Saprotroph",4,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Schizoparmaceae"
"Coniferiporia","Plant_Pathogen Wood_Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae"
"Coniocarpon","Lichenized",1,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae"
"Coniochaeta","Dung_Saprotroph Endophyte Human_Pathogen Lichen_Parasite Plant_Pathogen",5,"B_genus","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae"
"Coniolepiota","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae"
"Coniophora","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae"
"Conioscypha","Saprotroph",1,"B_genus","Ascomycota","Sordariomycetes","Conioscyphales","Conioscyphaceae"
"Coniosporium","Plant_Pathogen Saprotroph",2,"B_genus","Ascomycota","Dothideomycetes","Coniosporiales","Coniosporiaceae"
"Coniothyrium","Endophyte Necrotrophic_plant_pathogen Plant_Pathogen",3,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae"
"Coniozyma","Endophyte Necrotrophic_plant_pathogen",2,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Connopus","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae"
"Conocybe","Dung_Saprotroph Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae"
"Conoideocrella","Insect_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae"
"Conoplea","Plant_Pathogen Wood_Saprotroph",2,"B_genus","Ascomycota","Pezizomycetes","Pezizales","Sarcosomataceae"
"Constrictolumina","Lichenized",1,"B_genus","Ascomycota","Dothideomycetes","Trypetheliales","Trypetheliaceae"
"Cophinforma","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Dothideomycetes","Botryosphaeriales","Botryosphaeriaceae"
"Coppinsia","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Incertae sedis","Trapeliaceae"
"Coppinsiella","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Teloschistales","Teloschistaceae"
"Coprinellus","Dung_Saprotroph Saprotroph Wood_Saprotroph",3,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae"
"Coprinopsis","Dung_Saprotroph Plant_Pathogen Saprotroph Wood_Saprotroph",4,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae"
"Coprinus","Dung_Saprotroph Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae"
"Coprotus","Dung_Saprotroph",1,"B_genus","Ascomycota","Pezizomycetes","Pezizales","Incertae sedis"
"Corallomycetella","Necrotrophic_plant_pathogen Plant_Pathogen Saprotroph",3,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae"
"Cordana","Endophyte",1,"B_genus","Ascomycota","Sordariomycetes","Cordanales","Cordanaceae"
"Corditubera","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Incertae sedis"
"Cordyceps","Insect_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae"
"Coremiopassalora","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae"
"Corinectria","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae"
"Coriolopsis","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae"
"Corneriella","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae"
"Cornicularia","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae"
"Corniculariella","Plant_Pathogen Saprotroph",2,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae"
"Corollospora","Endophyte Saprotroph",2,"B_genus","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae"
"Coronicium","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Pterulaceae"
"Coronoplectrum","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Incertae sedis"
"Corticifraga","Lichen_Parasite",1,"B_genus","Ascomycota","Lecanoromycetes","Ostropales","Gomphillaceae"
"Corticimorbus","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Cryphonectriaceae"
"Corticiruptor","Lichen_Parasite",1,"B_genus","Ascomycota","Lecanoromycetes","Incertae sedis","Incertae sedis"
"Corticium","Necrotrophic_plant_pathogen Plant_Pathogen Wood_Saprotroph",3,"B_genus","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae"
"Cortinarius","Ectomycorrhizal Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae"
"Corymbiglomus","Arbuscular_Mycorrhizal",1,"B_genus","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae"
"Corynascus","Wood_Saprotroph",1,"B_genus","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae"
"Corynelia","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Eurotiomycetes","Coryneliales","Coryneliaceae"
"Coryneopsis","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Amphisphaeriales","Sporocadaceae"
"Corynespora","Endophyte Lichen_Parasite Necrotrophic_plant_pathogen Plant_Pathogen Saprotroph",5,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Corynesporascaceae"
"Coryneum","Plant_Pathogen Saprotroph",2,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Coryneaceae"
"Cosmospora","Fungal_Parasite Insect_Pathogen",2,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae"
"Costatisporus","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Boletaceae"
"Crassisporium","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Crassisporiaceae"
"Craterellus","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae"
"Cratiria","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Caliciales","Caliciaceae"
"Creographa","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae"
"Creonectria","Endophyte",1,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae"
"Creosphaeria","Endophyte",1,"B_genus","Ascomycota","Sordariomycetes","Xylariales","Lopadostomataceae"
"Crepidotus","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae"
"Crespoa","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae"
"Cresponea","Lichen_Parasite Lichenized",2,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Opegraphaceae"
"Crinipellis","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae"
"Cristinia","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Stephanosporaceae"
"Cristulariella","Plant_Pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae"
"Crittendenia","Lichen_Parasite",1,"B_genus","Basidiomycota","Agaricostilbomycetes","Incertae sedis","Incertae sedis"
"Crocinoboletus","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Boletaceae"
"Crocodia","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae"
"Crocynia","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae"
"Cronartium","Biotrophic_plant_pathogen",1,"B_genus","Basidiomycota","Pucciniomycetes","Pucciniales","Cronartiaceae"
"Crossopsora","Biotrophic_plant_pathogen",1,"B_genus","Basidiomycota","Pucciniomycetes","Pucciniales","Phakopsoraceae"
"Crucibulum","Dung_Saprotroph Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Incertae sedis"
"Crucispora","Dung_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae"
"Cruentomycena","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae"
"Cruentotrema","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae"
"Crumenulopsis","Plant_Pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Cenangiaceae"
"Crustoderma","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Sparassidaceae"
"Crustodontia","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae"
"Crustospathula","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Ramalinaceae"
"Crutarndina","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae"
"Cryphonectria","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Cryphonectriaceae"
"Crypthonia","Lichenized",1,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae"
"Cryptocline","Plant_Pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Incertae sedis"
"Cryptococcus","Human_Pathogen Plant_Pathogen",2,"B_genus","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae"
"Cryptodiaporthe","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae"
"Cryptodiscus","Lichen_Parasite Lichenized",2,"B_genus","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae"
"Cryptolechia","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Gyalectales","Gyalectaceae"
"Cryptomarasmius","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae"
"Cryptomeliola","Biotrophic_plant_pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Meliolales","Meliolaceae"
"Cryptometrion","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Cryphonectriaceae"
"Cryptomyces","Plant_Pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismataceae"
"Cryptoporus","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae"
"Cryptoschizotrema","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae"
"Cryptosphaeria","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae"
"Cryptosporella","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae"
"Cryptosporiopsis","Necrotrophic_plant_pathogen Plant_Pathogen Saprotroph",3,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae"
"Cryptosporium","Plant_Pathogen",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Cryptostroma","Plant_Pathogen",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Cryptothecia","Lichenized",1,"B_genus","Ascomycota","Arthoniomycetes","Arthoniales","Arthoniaceae"
"Cryptothele","Lichenized",1,"B_genus","Ascomycota","Lichinomycetes","Lichinales","Lichinaceae"
"Cryptovalsa","Plant_Pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae"
"Crystallicutis","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae"
"Cucurbitaria","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae"
"Cudoniella","Saprotroph",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Tricladiaceae"
"Cupreoboletus","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Boletaceae"
"Curvularia","Endophyte Human_Pathogen Necrotrophic_plant_pathogen Plant_Pathogen Saprotroph",5,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae"
"Cutaneotrichosporon","Human_Pathogen",1,"B_genus","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae"
"Cyanisticta","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Peltigerales","Lobariaceae"
"Cyanoboletus","Ectomycorrhizal",1,"B_genus","Basidiomycota","Agaricomycetes","Boletales","Boletaceae"
"Cyanodermella","Plant_Pathogen",1,"B_genus","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae"
"Cyanopyrenia","Lichenized",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Cyanosporus","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae"
"Cyanotrama","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Hymenochaetales","Incertae sedis"
"Cyathus","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Incertae sedis"
"Cyberlindnera","Human_Pathogen",1,"B_genus","Ascomycota","Saccharomycetes","Saccharomycetales","Incertae sedis"
"Cyclaneusma","Endophyte Plant_Pathogen",2,"B_genus","Ascomycota","Leotiomycetes","Chaetomellales","Marthamycetaceae"
"Cyclocybe","Saprotroph Wood_Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Tubariaceae"
"Cycloderma","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae"
"Cylindrobasidium","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae"
"Cylindrocarpon","Necrotrophic_plant_pathogen Plant_Pathogen Saprotroph Wood_Saprotroph",4,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae"
"Cylindrocladiella","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae"
"Cylindrocladiopsis","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae"
"Cylindrocladium","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae"
"Cylindrodendrum","Plant_Pathogen Saprotroph",2,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae"
"Cylindrosporium","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Ploettnerulaceae"
"Cylindrosporus","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae"
"Cylindrosympodioides","Necrotrophic_plant_pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae"
"Cylindrosympodium","Endophyte",1,"B_genus","Ascomycota","Dothideomycetes","Venturiales","Cylindrosympodiaceae"
"Cylindrotrichum","Endophyte Saprotroph",2,"B_genus","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae"
"Cymatoderma","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Panaceae"
"Cyphella","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae"
"Cyphellophora","Human_Pathogen Necrotrophic_plant_pathogen Plant_Pathogen",3,"B_genus","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae"
"Cyphobasidium","Lichen_Parasite",1,"B_genus","Basidiomycota","Cystobasidiomycetes","Cyphobasidiales","Cyphobasidiaceae"
"Cyptotrama","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae"
"Cyrtidula","Lichenized Saprotroph",2,"B_genus","Ascomycota","Dothideomycetes","Incertae sedis","Incertae sedis"
"Cystidiodontia","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Cystostereaceae"
"Cystidiopostia","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Incertae sedis"
"Cystoagaricus","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae"
"Cystocoleus","Lichenized",1,"B_genus","Ascomycota","Dothideomycetes","Capnodiales","Cystocoleaceae"
"Cystoderma","Ectomycorrhizal Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Incertae sedis"
"Cystodermella","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Incertae sedis"
"Cystolepiota","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae"
"Cystomyces","Biotrophic_plant_pathogen",1,"B_genus","Basidiomycota","Pucciniomycetes","Pucciniales","Raveneliaceae"
"Cystotheca","Biotrophic_plant_pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Erysiphaceae"
"Cytidia","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Corticiales","Vuilleminiaceae"
"Cytidiella","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae"
"Cytosphaera","Endophyte Necrotrophic_plant_pathogen",2,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Cytospora","Endophyte Necrotrophic_plant_pathogen Plant_Pathogen Saprotroph",4,"B_genus","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae"
"Cytosporina","Plant_Pathogen",1,"B_genus","Ascomycota","Incertae sedis","Incertae sedis","Incertae sedis"
"Dacampia","Lichen_Parasite Lichenized",2,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Dacampiaceae"
"Dacrymyces","Wood_Saprotroph",1,"B_genus","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae"
"Dacryobolus","Wood_Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Dacryobolaceae"
"Dacryopinax","Wood_Saprotroph",1,"B_genus","Basidiomycota","Dacrymycetes","Dacrymycetales","Dacrymycetaceae"
"Dactuliophora","Plant_Pathogen",1,"B_genus","Ascomycota","Dothideomycetes","Pleosporales","Incertae sedis"
"Dactylaria","Endophyte Necrotrophic_plant_pathogen",2,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Incertae sedis"
"Dactylella","Nematode_Trapping",1,"B_genus","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae"
"Dactylellina","Nematode_Trapping",1,"B_genus","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae"
"Dactylina","Lichenized",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Parmeliaceae"
"Dactylonectria","Necrotrophic_plant_pathogen Plant_Pathogen",2,"B_genus","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae"
"Dactylospora","Lichen_Parasite",1,"B_genus","Ascomycota","Lecanoromycetes","Lecanorales","Dactylosporaceae"
"Dactylosporina","Saprotroph",1,"B_genus","Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae"
"Daedalea","Plant_Pathogen Wood_Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae"
"Daedaleopsis","Necrotrophic_plant_pathogen Wood_Saprotroph",2,"B_genus","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae"
"Daldinia","Endophyte",1,"B_genus","Ascomycota","Sordariomycetes","Xylariales","Hypoxylaceae"
"Danielozyma","Human_Pathogen",1,"B_genus","Ascomycota","Saccharomycetes","Incertae sedis","Incertae sedis"
"Darkera","Plant_Pathogen",1,"B_genus","Ascomycota","Leotiomycetes","Phacidiales","Phacidiaceae"
"Dasturella","Biotrophic_plant_pathogen",1,"B_genus","Basidiomycota","Pucciniomycetes","Pucciniales","Phakopsoraceae"
"Dasyscyphus","Saprotroph",1,"B_genus","Ascomycota","Leotiomycetes","Helotiales","Lachnaceae"
